Unnamed: 0,price_change,pct_gain,total_gain,open_trade_dt,close_trade_dt,max_gain_before,max_gain_after,option_symbol,max_value_before_date,max_value_after_date,max_value_before_idx,max_value_after_idx,sell_code,quantity,position_id,underlying,modeling_strategy,gain,value_diff_before,value_diff_after,open_dt,close_dt,close_dw,open_dw,days_held,dt_x,hour_x,probabilities,label,predictions,symbol,dt_y,strategy,hour_y,max_price,min_price,open_price,max_profit,min_profit
557,-0.3,-40.0,-60.0,2023-02-01 15:00,2023-02-01 15:45,0.08,-0.48,O:DIS230203P00108000,2023-02-01 15:15,2023-02-02 10:00,1,6.0,Breached floor pct,2,DIS-2023-02-01-15-CDBFP1D,DIS,CDBFP1D,-0.4,0.4800000000000001,-0.0799999999999999,2023-02-01 15:00:00,2023-02-01 15:45:00,2,2,1,2023-02-01,15,0.61544895,0,1,DIS,2023-02-01,CDBFP1D,15,0.81,0.04,0.75,0.08000000000000007,-0.9466666666666667
2462,-0.36,-46.15384615384615,-108.00000000000004,2023-05-11 14:00,2023-05-12 09:30,0.282051282051282,0.641025641025641,O:BA230512P00200000,2023-05-11 14:15,2023-05-12 14:15,1,27.0,"Failed momentum gate, sell.",3,BA-2023-05-11-14-CDBFP1D,BA,CDBFP1D,-0.4615384615384615,0.7435897435897435,1.1025641025641024,2023-05-11 14:00:00,2023-05-12 09:30:00,4,3,1,2023-05-11,14,0.5639554,1,1,BA,2023-05-11,CDBFP1D,14,1.28,0.02,0.78,0.641025641025641,-0.9743589743589743
3438,0.0199999999999999,7.142857142857128,9.99999999999998,2023-06-13 15:00,2023-06-14 09:30,0.0357142857142855,0.4285714285714285,O:DIS230616C00096000,2023-06-13 15:15,2023-06-14 09:45,1,5.0,"Failed momentum gate, sell.",5,DIS-2023-06-13-15-CDBFC1D,DIS,CDBFC1D,0.0714285714285712,-0.0357142857142857,0.3571428571428572,2023-06-13 15:00:00,2023-06-14 09:30:00,2,1,1,2023-06-13,15,0.53959054,0,1,DIS,2023-06-13,CDBFC1D,15,0.41,0.06,0.28,0.4642857142857141,-0.7857142857142857
3054,-0.5900000000000001,-90.76923076923076,-59.00000000000001,2023-06-08 12:00,2023-06-09 09:30,0.6153846153846154,-0.9692307692307692,O:TSM230609P00100000,2023-06-08 13:45,2023-06-09 09:45,7,15.0,"Hit point of no confidence, sell.",1,TSM-2023-06-08-12-CDBFP1D,TSM,CDBFP1D,-0.9076923076923076,1.523076923076923,-0.0615384615384615,2023-06-08 12:00:00,2023-06-09 09:30:00,4,3,1,2023-06-08,12,0.5278901,1,1,TSM,2023-06-08,CDBFP1D,12,1.05,0.01,0.65,0.6153846153846154,-0.9846153846153846
3680,-0.14,-19.178082191780824,-28.000000000000004,2023-06-20 15:00,2023-06-21 09:30,0.0136986301369863,0.0273972602739726,O:AMZN230623C00128000,2023-06-20 15:30,2023-06-21 09:45,2,5.0,"Failed momentum gate, sell.",2,AMZN-2023-06-20-15-CDBFC1D,AMZN,CDBFC1D,-0.1917808219178082,0.2054794520547945,0.2191780821917808,2023-06-20 15:00:00,2023-06-21 09:30:00,2,1,1,2023-06-20,15,0.59612894,0,1,AMZN,2023-06-20,CDBFC1D,15,0.95,0.25,0.73,0.3013698630136986,-0.6575342465753424
5007,-0.1699999999999999,-35.416666666666664,-34.0,2023-08-16 14:00,2023-08-16 15:15,0.1666666666666668,-0.2708333333333333,O:AAPL230818C00180000,2023-08-16 14:30,2023-08-16 15:30,2,6.0,Breached floor pct,2,AAPL-2023-08-16-14-CDBFC1D,AAPL,CDBFC1D,-0.3541666666666666,0.5208333333333335,0.0833333333333332,2023-08-16 14:00:00,2023-08-16 15:15:00,2,2,1,2023-08-16,14,0.6288852,0,1,AAPL,2023-08-16,CDBFC1D,14,0.56,0.01,0.48,0.16666666666666682,-0.9791666666666666
1064,0.06,8.333333333333341,6.000000000000005,2023-03-06 15:00,2023-03-07 09:30,0.1250000000000001,0.2222222222222222,O:AMD230310P00079000,2023-03-06 15:45,2023-03-07 10:00,3,6.0,"Failed momentum gate, sell.",1,AMD-2023-03-06-15-CDBFP1D,AMD,CDBFP1D,0.0833333333333334,0.0416666666666667,0.1388888888888888,2023-03-06 15:00:00,2023-03-07 09:30:00,1,0,1,2023-03-06,15,0.6177268,0,1,AMD,2023-03-06,CDBFP1D,15,0.88,0.16,0.72,0.22222222222222227,-0.7777777777777777
958,-0.36,-75.0,-72.0,2023-02-23 14:00,2023-02-24 09:30,1.0625,-0.7708333333333334,O:AMZN230224C00096000,2023-02-23 15:30,2023-02-24 09:45,6,9.0,"Hit point of no confidence, sell.",2,AMZN-2023-02-23-14-CDBFC1D,AMZN,CDBFC1D,-0.75,1.8125,-0.0208333333333333,2023-02-23 14:00:00,2023-02-24 09:30:00,4,3,1,2023-02-23,14,0.50605434,0,1,AMZN,2023-02-23,CDBFC1D,14,0.99,0.01,0.48,1.0625,-0.9791666666666666
5558,-0.3499999999999998,-23.8095238095238,-34.999999999999986,2023-09-11 10:00,2023-09-12 09:30,0.4217687074829931,0.1904761904761905,O:SPY230913C00448000,2023-09-11 15:15,2023-09-12 13:15,21,39.0,"Failed momentum gate, sell.",1,SPY-2023-09-11-10-CDBFC1D,SPY,CDBFC1D,-0.238095238095238,0.6598639455782311,0.4285714285714285,2023-09-11 10:00:00,2023-09-12 09:30:00,1,0,1,2023-09-11,10,0.6231514,0,1,SPY,2023-09-11,CDBFC1D,10,2.09,0.54,1.47,0.4217687074829931,-0.6326530612244897
4052,-0.15,-20.000000000000004,-15.000000000000002,2023-07-10 10:00,2023-07-10 11:00,0.0533333333333333,0.5066666666666665,O:DIS230714C00089000,2023-07-10 10:00,2023-07-11 12:45,0,37.0,Breached floor pct,1,DIS-2023-07-10-10-CDBFC1D,DIS,CDBFC1D,-0.2,0.2533333333333334,0.7066666666666666,2023-07-10 10:00:00,2023-07-10 11:00:00,0,0,1,2023-07-10,10,0.5462224,1,1,DIS,2023-07-10,CDBFC1D,10,1.13,0.48,0.75,0.5066666666666665,-0.36000000000000004
